69;168;247;110;land;true;plains;1
70;219;196;219;land;false;plains;1
71;179;161;209;land;false;hills;1
72;201;185;160;land;false;desert;1
73;86;228;188;land;true;plains;1
74;226;137;254;land;false;plains;1
75;176;246;160;land;false;mountain;1
76;227;213;229;land;false;urban;1
77;170;186;230;land;false;hills;1
78;176;219;191;land;false;mountain;1
79;219;227;162;land;true;desert;1
80;216;146;179;land;true;plains;1
81;173;141;191;land;false;plains;1
82;129;184;208;land;false;mountain;1
83;238;167;209;land;false;hills;1
84;163;245;102;land;false;plains;1
85;193;219;238;land;false;marsh;1
86;131;254;239;land;false;plains;1
87;249;248;240;land;false;hills;1
88;249;97;229;land;false;plains;1
89;229;245;79;land;false;plains;1
90;207;129;168;land;false;plains;1
91;192;108;245;land;true;plains;1
92;249;171;170;land;true;marsh;1
93;175;192;154;land;false;marsh;1
94;241;237;199;land;false;plains;1
95;236;214;147;land;false;plains;1
96;253;147;172;land;true;plains;1
97;187;215;106;land;true;plains;1
98;182;178;155;land;false;hills;1
99;91;250;193;land;false;mountain;1
100;197;117;223;land;true;plains;1
101;143;226;174;land;false;hills;1
102;195;89;231;land;false;hills;1
103;242;122;216;land;true;hills;1
104;146;238;176;land;true;plains;1
105;118;215;176;land;false;mountain;1
106;205;92;225;land;false;mountain;1
107;138;181;201;land;false;plains;1
108;236;191;90;land;false;plains;1
109;165;215;217;land;false;plains;1
110;216;210;233;land;true;jungle;1
111;212;175;203;land;false;marsh;1
112;204;241;223;land;false;hills;1
113;211;249;114;land;false;hills;1
114;250;243;254;land;false;hills;1
115;202;207;197;land;true;plains;1
116;203;218;118;land;false;plains;1
117;114;188;202;land;false;hills;1
118;240;104;180;land;false;hills;1
119;248;164;172;land;false;hills;1
120;249;177;197;land;false;mountain;1
121;252;94;215;land;false;hills;1
122;232;46;252;land;true;plains;1
123;213;196;200;land;false;plains;1
124;252;25;238;land;false;plains;1
125;228;205;101;land;false;hills;1
126;195;209;194;land;true;forest;1
127;156;194;189;land;false;plains;1
128;198;253;209;land;false;hills;1
129;98;162;249;land;false;plains;1
130;239;234;238;land;false;hills;1
131;65;253;194;land;true;plains;1
132;241;87;248;land;false;hills;1
133;103;237;169;land;false;hills;1
134;154;152;240;land;false;hills;1
135;216;100;226;land;false;plains;1
136;139;184;225;land;false;plains;1
137;246;152;158;land;false;plains;1
138;115;230;168;land;false;hills;1
139;223;216;120;land;false;plains;1
140;124;175;215;land;false;plains;1
141;145;254;169;land;false;plains;1
142;109;217;195;land;false;plains;1
143;213;198;215;land;false;plains;1
144;185;159;169;land;false;plains;1
145;251;254;20;land;false;hills;1
146;216;184;135;land;false;mountain;1
147;208;146;163;land;false;hills;1
148;171;202;131;land;false;plains;1
149;229;96;201;land;false;plains;1
150;142;212;239;land;false;plains;1
151;212;217;175;land;false;plains;1
152;194;116;243;land;false;plains;1
153;196;240;160;land;false;plains;1
154;184;247;136;land;false;forest;1
155;193;193;168;land;false;plains;1
156;145;233;212;land;true;plains;1
157;227;211;177;land;false;plains;1
158;193;220;143;land;true;plains;1
159;221;139;196;land;false;plains;1
160;190;85;230;land;true;forest;1
161;244;155;111;land;false;plains;1
162;205;224;87;land;false;mountain;1
163;211;114;241;land;true;plains;1
164;102;192;218;land;false;plains;1
165;199;166;164;land;true;plains;1
166;121;250;247;land;true;plains;1
167;234;202;118;land;false;plains;1
168;162;237;249;land;false;plains;1
169;162;241;215;land;true;plains;1
170;84;242;241;land;false;hills;1
171;104;238;191;land;false;hills;1
172;212;203;189;land;false;plains;1
173;165;230;112;land;false;plains;1
174;89;229;184;land;false;forest;1
175;167;198;193;land;false;plains;1
176;215;139;223;land;true;plains;1
177;53;238;218;land;false;plains;1
178;208;242;55;land;false;jungle;1
179;250;241;84;land;true;forest;1
180;243;125;245;land;true;plains;1
181;169;212;130;land;false;plains;1
182;185;182;142;land;false;plains;1
183;166;117;246;land;false;forest;1
184;154;239;220;land;false;plains;1
185;200;179;234;land;false;plains;1
186;254;166;191;land;false;mountain;1
187;172;174;203;land;true;forest;1
188;158;218;151;land;false;plains;1
189;210;219;245;land;true;plains;1
190;163;223;225;land;false;hills;1
191;81;231;212;land;false;plains;1
192;163;249;149;land;false;hills;1
193;249;104;217;land;false;hills;1
194;204;211;165;land;false;plains;1
195;225;139;254;land;false;plains;1
196;146;199;160;land;false;mountain;1
197;162;207;241;land;false;plains;1
198;101;215;223;land;false;jungle;1
199;139;220;248;land;false;plains;1
200;134;230;191;land;false;plains;1
201;126;240;232;land;false;plains;1
202;183;115;251;land;false;hills;1
203;222;146;230;land;false;hills;1
204;178;239;103;land;false;hills;1
205;138;243;135;land;false;plains;1
206;229;123;156;land;false;plains;1
207;250;61;194;land;true;plains;1
208;240;167;192;land;false;plains;1
209;237;227;167;land;false;plains;1
210;156;220;231;land;false;hills;1
211;141;245;184;land;false;hills;1
212;245;107;176;land;false;desert;1
213;226;249;193;land;false;plains;1
214;234;203;85;land;true;plains;1
215;224;195;138;land;false;plains;1
216;213;185;253;land;true;plains;1
217;113;187;229;land;false;plains;1
218;133;206;222;land;false;hills;1
219;238;180;99;land;true;plains;1
220;166;234;103;land;false;plains;1
221;171;143;212;land;false;plains;1
222;198;147;231;land;false;plains;1
223;215;232;219;land;false;desert;1
224;238;119;166;land;false;forest;1
225;126;242;205;land;false;forest;1
226;209;127;215;land;false;plains;1
227;88;235;251;land;false;hills;1
228;198;68;236;land;false;plains;1
229;180;96;232;land;false;forest;1
230;249;200;120;land;false;plains;1
231;205;124;249;land;true;forest;1
232;191;198;160;land;false;hills;1
233;218;68;221;land;true;plains;1
234;194;153;181;land;true;plains;1
235;151;172;210;land;false;forest;1
236;209;104;217;land;false;plains;1
237;228;166;125;land;false;mountain;1
238;112;213;219;land;false;plains;1
239;209;191;225;land;false;hills;1
240;194;209;141;land;false;plains;1
241;176;203;204;land;false;plains;1
242;197;226;135;land;false;plains;1
243;60;254;247;land;true;plains;1
244;166;202;242;land;false;mountain;1
245;219;145;192;land;false;plains;1
246;182;231;227;land;false;jungle;1
247;203;203;126;land;false;mountain;1
248;208;246;78;land;false;plains;1
249;66;238;207;land;true;plains;1
250;207;247;132;land;false;plains;1
251;103;219;239;land;false;hills;1
252;184;135;250;land;false;plains;1
253;103;218;198;land;false;jungle;1
254;243;244;233;land;false;plains;1
255;250;60;209;land;false;hills;1
256;216;147;196;land;false;desert;1
257;187;181;171;land;false;plains;1
258;218;159;164;land;true;plains;1
259;173;203;133;land;false;plains;1
260;202;181;196;land;false;plains;1
261;156;215;235;land;false;plains;1
262;229;127;155;land;false;plains;1
263;251;213;108;land;false;hills;1
264;251;127;124;land;false;forest;1
265;124;178;201;land;false;plains;1
266;187;102;214;land;false;plains;1
267;184;76;248;land;false;plains;1
268;210;237;219;land;false;plains;1
269;214;198;168;land;false;plains;1
270;240;226;53;land;false;plains;1
271;125;128;249;land;true;plains;1
272;101;244;163;land;false;hills;1
273;213;144;168;land;false;plains;1
274;203;109;206;land;false;plains;1
275;207;160;234;land;false;forest;1
276;197;156;218;land;false;plains;1
277;252;157;227;land;false;hills;1
278;206;196;198;land;false;plains;1
279;215;176;112;land;false;plains;1
280;98;196;236;land;false;hills;1
281;199;224;165;land;false;hills;1
282;241;61;214;land;false;hills;1
283;226;212;93;land;true;jungle;1
284;193;225;135;land;false;hills;1
285;206;249;57;land;false;forest;1
286;55;196;253;land;false;plains;1
287;116;246;242;land;true;plains;1
288;58;230;213;land;false;desert;1
289;45;247;219;land;false;plains;1
290;131;185;235;land;false;hills;1
291;239;245;214;land;false;plains;1
292;249;44;243;land;false;mountain;1
293;110;211;254;land;false;plains;1
294;153;188;234;land;true;jungle;1
295;140;140;229;land;false;plains;1
296;189;235;146;land;false;plains;1
297;235;229;150;land;false;plains;1
298;109;236;195;land;false;plains;1
299;210;222;146;land;false;forest;1
300;208;164;211;land;false;plains;1
301;136;164;247;land;false;mountain;1
302;212;217;97;land;false;hills;1
303;206;202;215;land;true;jungle;1
304;212;242;252;land;false;plains;1
305;147;120;236;land;false;hills;1
306;133;167;241;land;false;mountain;1
307;107;229;183;land;false;hills;1
308;212;217;84;land;false;plains;1
309;206;132;189;land;false;plains;1
310;101;253;152;land;false;hills;1
311;131;195;223;land;true;plains;1
312;249;157;99;land;false;hills;1
313;225;241;75;land;false;plains;1
314;223;129;239;land;false;hills;1
315;238;195;115;land;false;hills;1
316;206;241;78;land;false;hills;1
317;210;243;132;land;false;hills;1
318;254;178;155;land;false;plains;1
319;106;225;198;land;false;plains;1
320;134;242;233;land;false;plains;1
321;243;251;164;land;false;plains;1
322;252;129;178;land;false;plains;1
323;202;197;171;land;false;plains;1
324;252;150;231;land;false;plains;1
325;253;196;194;land;false;plains;1
326;129;243;203;land;true;plains;1
327;244;224;149;land;false;forest;1
328;182;118;248;land;false;plains;1
329;102;219;207;land;false;hills;1
330;155;206;240;land;false;mountain;1
331;161;216;159;land;false;mountain;1
332;160;238;208;land;false;hills;1
333;227;202;158;land;true;plains;1
334;157;201;253;land;false;plains;1
335;224;93;184;land;false;forest;1
336;251;53;245;land;false;plains;1
337;148;218;151;land;false;plains;1
338;231;238;142;land;true;jungle;1
339;200;221;229;land;false;plains;1
340;145;123;243;land;false;hills;1
341;187;146;247;land;false;plains;1
342;149;234;193;land;false;plains;1
343;112;237;244;land;false;plains;1
344;234;182;203;land;false;hills;1
345;142;247;135;land;false;hills;1
346;149;226;250;land;true;desert;1
347;232;222;89;land;false;desert;1
348;247;118;143;land;false;plains;1
349;206;183;236;land;false;hills;1
350;246;63;196;land;false;mountain;1
351;249;134;136;land;false;hills;1
352;170;215;200;land;false;plains;1
353;234;84;241;land;false;mountain;1
354;182;213;172;land;false;plains;1
355;206;169;205;land;false;jungle;1
356;201;212;206;land;false;plains;1
357;207;200;105;land;false;mountain;1
358;223;225;216;land;false;plains;1
359;168;173;240;land;false;plains;1
360;244;254;134;land;false;forest;1
361;203;227;150;land;false;mountain;1
362;106;240;241;land;true;plains;1
363;211;173;134;land;false;desert;1
364;174;130;214;land;false;plains;1
365;197;180;206;land;true;plains;1
366;142;252;209;land;false;mountain;1
367;194;177;215;land;true;plains;1
368;229;119;205;land;true;plains;1
369;222;215;157;land;false;plains;1
370;243;242;16;land;true;plains;1
371;239;202;68;land;true;plains;1
372;245;234;90;land;false;jungle;1
373;208;173;210;land;true;marsh;1
374;160;163;201;land;false;mountain;1
375;203;242;58;land;false;plains;1
376;164;213;193;land;false;mountain;1
377;229;163;181;land;false;plains;1
378;235;191;118;land;false;mountain;1
379;211;141;170;land;false;plains;1
380;164;206;151;land;false;forest;1
381;146;161;247;land;false;hills;1
382;225;251;123;land;false;hills;1
383;253;164;254;land;true;plains;1
384;240;220;252;land;true;forest;1
385;76;252;252;land;false;hills;1
386;245;169;228;land;false;plains;1
387;222;245;152;land;true;plains;1
388;159;152;216;land;true;plains;1
389;219;120;166;land;false;plains;1
390;239;138;227;land;false;plains;1
391;253;186;160;land;false;hills;1
392;154;116;254;land;false;forest;1
393;167;174;227;land;false;hills;1
394;250;240;199;land;true;plains;1
395;234;252;55;land;false;forest;1
396;235;227;112;land;false;plains;1
397;225;231;171;land;false;hills;1
398;157;234;177;land;false;plains;1
399;202;192;244;land;false;plains;1
400;213;193;134;land;false;hills;1
401;219;209;181;land;false;plains;1
402;250;53;251;land;false;mountain;1
403;242;236;232;land;false;plains;1
404;167;191;185;land;true;marsh;1
405;146;132;245;land;false;hills;1
406;167;156;207;land;false;mountain;1
407;177;178;220;land;true;desert;1
408;186;246;115;land;false;hills;1
409;237;244;238;land;true;plains;1
410;148;131;250;land;false;plains;1
411;190;85;241;land;false;plains;1
412;64;231;239;land;false;hills;1
413;231;212;115;land;false;plains;1
414;129;213;218;land;false;plains;1
415;79;249;205;land;false;plains;1
416;119;226;173;land;false;plains;1
417;164;242;169;land;true;plains;1
418;232;101;180;land;false;forest;1
419;238;93;232;land;false;hills;1
420;254;141;200;land;false;hills;1
421;216;139;228;land;false;plains;1
422;99;217;230;land;false;mountain;1
423;245;203;155;land;false;forest;1
424;234;198;162;land;true;hills;1
425;186;178;199;land;false;plains;1
426;199;147;209;land;false;mountain;1
427;201;246;154;land;true;plains;1
428;133;227;252;land;true;plains;1
429;182;230;204;land;false;plains;1
430;90;239;235;land;false;jungle;1
431;204;217;211;land;true;plains;1
432;185;169;226;land;false;forest;1
433;185;242;241;land;false;plains;1
434;109;144;252;land;true;plains;1
435;44;250;253;land;false;plains;1
436;192;137;216;land;false;mountain;1
437;234;83;225;land;true;plains;1
438;248;114;231;land;false;plains;1
439;250;147;219;land;false;plains;1
440;176;233;224;land;true;forest;1
441;228;230;54;land;false;plains;1
442;240;133;206;land;false;hills;1
443;180;114;235;land;false;plains;1
444;151;209;250;land;false;plains;1
445;240;178;203;land;true;plains;1
446;160;145;242;land;false;plains;1
447;219;173;207;land;false;forest;1
448;156;251;195;land;false;plains;1
449;103;205;199;land;true;plains;1
450;208;122;174;land;false;desert;1
451;178;238;200;land;false;plains;1
452;91;221;203;land;false;hills;1
453;208;230;206;land;false;jungle;1
454;229;176;139;land;false;plains;1
455;226;227;251;land;false;plains;1
456;229;202;118;land;false;plains;1
457;218;129;178;land;false;plains;1
458;209;189;205;land;false;mountain;1
459;202;230;238;land;false;plains;1
460;55;243;228;land;false;plains;1
461;229;175;168;land;true;forest;1
462;85;212;225;land;true;plains;1
463;215;242;202;land;false;hills;1
464;140;224;224;land;false;hills;1
465;158;209;158;land;false;hills;1
466;19;238;247;land;false;mountain;1
467;179;132;204;land;false;plains;1
468;153;105;251;land;false;hills;1
469;177;137;210;land;true;plains;1
470;232;62;221;land;false;plains;1
471;111;229;205;land;true;plains;1
472;243;226;141;land;false;plains;1
473;38;251;251;land;false;plains;1
474;202;235;224;land;false;plains;1
475;239;167;245;land;false;hills;1
476;174;167;162;land;false;jungle;1
477;170;163;182;land;false;plains;1
478;69;241;241;land;false;plains;1
479;143;156;241;land;false;hills;1
480;233;185;199;land;true;plains;1
481;233;158;115;land;true;forest;1
482;226;143;221;land;false;plains;1
483;236;206;174;land;false;plains;1
484;52;245;251;land;true;plains;1
485;242;237;29;land;false;forest;1
486;239;239;178;land;false;hills;1
487;214;47;246;land;false;plains;1
488;188;216;252;land;true;plains;1
489;186;117;250;land;false;plains;1
490;210;176;230;land;false;plains;1
491;166;135;226;land;true;forest;1
492;144;227;158;land;true;plains;1
493;149;249;211;land;false;plains;1
494;225;226;81;land;false;forest;1
495;229;137;235;land;false;hills;1
496;93;185;246;land;false;plains;1
497;228;206;90;land;false;plains;1
498;79;253;186;land;false;hills;1
499;240;195;184;land;false;plains;1
500;243;249;186;land;false;plains;1
501;209;234;140;land;false;hills;1
502;219;70;234;land;true;plains;1
503;210;253;193;land;false;plains;1
504;227;184;155;land;false;plains;1
505;152;218;203;land;false;mountain;1
506;117;195;252;land;false;plains;1
507;154;145;209;land;false;hills;1
508;225;244;169;land;false;jungle;1
509;192;102;249;land;true;plains;1
510;198;251;128;land;true;plains;1
511;190;173;170;land;true;plains;1
512;253;80;178;land;false;plains;1
513;243;67;220;land;true;plains;1
514;143;233;193;land;false;hills;1
515;237;181;182;land;true;plains;1
516;216;167;251;land;false;hills;1
517;109;236;229;land;false;hills;1
518;242;171;109;land;false;mountain;1
519;66;253;223;land;false;plains;1
520;194;77;230;land;false;forest;1
521;182;251;240;land;true;plains;1
522;184;225;123;land;false;plains;1
523;148;155;252;land;false;plains;1
524;205;170;159;land;true;plains;1
525;201;245;80;land;false;hills;1
526;233;154;154;land;false;plains;1
527;177;225;231;land;false;plains;1
528;124;193;242;land;true;marsh;1
529;242;114;166;land;false;plains;1
530;229;250;175;land;false;plains;1
531;252;252;218;land;false;hills;1
532;251;63;237;land;false;plains;1
533;230;208;93;land;false;hills;1
534;154;245;142;land;false;hills;1
535;217;240;177;land;false;forest;1
536;99;185;245;land;false;plains;1
537;188;223;210;land;true;plains;1
538;233;171;193;land;false;plains;1
539;198;107;212;land;true;forest;1
540;248;137;156;land;false;hills;1
541;167;216;243;land;false;forest;1
542;236;254;128;land;true;plains;1
543;239;38;230;land;false;mountain;1
544;129;218;165;land;true;desert;1
545;110;245;154;land;false;hills;1
546;122;220;246;land;false;hills;1
547;187;225;148;land;false;plains;1
548;216;161;219;land;false;plains;1
549;253;84;164;land;true;plains;1
550;233;101;196;land;true;plains;1
551;254;172;88;land;false;hills;1
552;189;250;108;land;true;plains;1
553;87;203;233;land;true;jungle;1
554;226;241;98;land;false;plains;1
555;238;224;162;land;false;forest;1
556;87;205;231;land;false;plains;1
557;184;204;143;land;false;plains;1
558;235;236;42;land;false;plains;1
559;212;227;153;land;false;hills;1
560;150;196;235;land;false;plains;1
561;214;202;218;land;false;plains;1
562;157;215;227;land;false;plains;1
563;242;208;119;land;true;forest;1
564;249;237;201;land;true;plains;1
565;241;113;181;land;false;hills;1
566;213;232;92;land;false;plains;1
567;201;139;251;land;false;mountain;1
568;203;205;209;land;true;plains;1
569;184;228;106;land;false;plains;1
570;232;129;245;land;false;plains;1
571;86;249;201;land;false;plains;1
572;250;139;147;land;false;mountain;1
573;244;55;205;land;false;forest;1
574;202;206;221;land;false;plains;1
575;223;230;65;land;false;forest;1
576;194;232;230;land;false;plains;1
577;243;188;195;land;false;hills;1
578;148;174;235;land;false;plains;1
579;220;217;166;land;false;hills;1
580;215;221;205;land;false;forest;1
581;137;166;210;land;false;forest;1
582;188;245;211;land;true;plains;1
583;218;234;58;land;true;plains;1
584;194;247;80;land;false;hills;1
585;154;229;248;land;false;mountain;1
586;135;177;240;land;false;plains;1
587;213;215;187;land;false;hills;1
588;235;247;200;land;false;plains;1
589;86;199;225;land;false;plains;1
590;215;240;219;land;true;forest;1
591;188;203;196;land;true;jungle;1
592;107;251;151;land;true;jungle;1
593;126;235;202;land;false;plains;1
594;140;170;236;land;true;marsh;1
595;248;30;236;land;false;plains;1
596;162;213;160;land;false;forest;1
597;219;201;97;land;false;plains;1
598;100;222;192;land;true;forest;1
599;142;227;213;land;false;forest;1
600;181;246;218;land;false;desert;1
601;254;158;207;land;false;plains;1
602;243;225;178;land;false;plains;1
603;174;143;228;land;false;hills;1
604;108;231;165;land;false;plains;1
605;233;176;128;land;false;plains;1
606;212;201;118;land;false;plains;1
607;199;214;252;land;false;forest;1
608;195;212;204;land;false;plains;1
609;254;62;241;land;false;hills;1
610;117;231;180;land;false;hills;1
611;156;222;166;land;false;hills;1
612;123;236;229;land;false;desert;1
613;233;80;227;land;false;plains;1
614;190;138;235;land;true;plains;1
615;221;181;130;land;false;hills;1
616;168;161;235;land;false;desert;1
617;211;228;245;land;true;jungle;1
618;202;228;166;land;true;plains;1
619;235;228;77;land;false;mountain;1
620;245;64;233;land;false;plains;1
621;53;227;227;land;false;plains;1
622;138;234;230;land;false;plains;1
623;53;247;254;land;false;hills;1
624;235;135;219;land;false;mountain;1
625;236;208;61;land;true;plains;1
626;201;248;59;land;false;plains;1
627;211;107;253;land;true;plains;1
628;96;161;253;land;true;desert;1
629;129;228;172;land;false;hills;1
630;246;161;208;land;true;plains;1
631;253;197;95;land;true;forest;1
632;233;197;111;land;false;jungle;1
633;154;133;230;land;false;plains;1
634;218;171;114;land;true;plains;1
635;219;229;214;land;false;plains;1
636;193;141;196;land;false;plains;1
637;244;102;190;land;true;plains;1
638;221;142;195;land;true;forest;1
639;193;230;181;land;false;plains;1
640;252;163;152;land;false;mountain;1
641;246;238;88;land;false;plains;1
642;230;151;228;land;false;plains;1
643;148;154;199;land;false;jungle;1
644;222;211;227;land;false;plains;1
645;209;120;200;land;false;plains;1
646;193;173;223;land;false;jungle;1
647;238;144;230;land;false;plains;1
648;192;231;79;land;true;plains;1
649;207;131;215;land;false;plains;1
650;202;108;238;land;true;hills;1
651;233;181;104;land;false;plains;1
652;240;61;200;land;false;hills;1
653;219;238;152;land;false;hills;1
654;222;166;211;land;false;jungle;1
655;210;192;136;land;false;plains;1
656;252;194;147;land;false;plains;1
657;147;222;203;land;false;hills;1
658;207;158;174;land;false;plains;1
659;211;164;137;land;true;plains;1
660;212;180;212;land;false;plains;1
661;236;240;192;land;false;desert;1
662;170;130;225;land;false;plains;1
663;243;193;211;land;false;plains;1
664;217;174;246;land;true;plains;1
665;181;135;232;land;true;forest;1
666;231;199;214;land;false;forest;1
667;152;208;192;land;false;plains;1
668;233;152;162;land;false;mountain;1
669;223;153;213;land;false;plains;1
670;232;62;210;land;true;plains;1
671;189;254;156;land;false;plains;1
672;190;163;182;land;false;forest;1
673;165;233;252;land;false;plains;1
674;89;230;224;land;false;plains;1
675;238;155;178;land;false;hills;1
676;216;231;142;land;false;desert;1
677;246;26;248;land;true;plains;1
678;253;141;200;land;false;plains;1
679;234;106;239;land;false;plains;1
680;179;122;211;land;false;plains;1
681;234;129;182;land;false;hills;1
682;174;211;159;land;true;hills;1
683;243;199;87;land;true;plains;1
684;191;206;224;land;false;plains;1
685;204;205;215;land;false;plains;1
686;187;138;245;land;false;plains;1
687;251;78;246;land;true;plains;1
688;141;232;241;land;false;plains;1
689;233;183;213;land;false;plains;1
690;155;184;196;land;true;plains;1
691;205;126;174;land;true;marsh;1
692;247;114;186;land;false;plains;1
693;193;206;173;land;false;mountain;1
694;207;144;207;land;false;plains;1
695;223;225;214;land;false;hills;1
696;235;178;152;land;true;forest;1
697;191;189;190;land;false;plains;1
698;233;180;187;land;false;plains;1
699;173;203;202;land;false;plains;1
700;186;210;244;land;false;plains;1
701;235;71;246;land;true;jungle;1
702;45;229;238;land;false;forest;1
703;253;197;141;land;true;forest;1
704;212;217;135;land;false;plains;1
705;231;145;163;land;false;plains;1
706;186;130;253;land;false;plains;1
707;191;164;170;land;false;jungle;1
708;206;232;114;land;false;plains;1
709;183;190;131;land;false;plains;1
710;229;203;97;land;false;plains;1
711;212;236;163;land;true;hills;1
712;232;236;237;land;false;plains;1
713;172;239;226;land;false;desert;1
714;223;229;141;land;false;forest;1
715;230;165;211;land;false;plains;1
716;230;130;199;land;false;plains;1
717;123;208;197;land;true;desert;1
718;249;156;225;land;false;plains;1
719;163;249;217;land;false;hills;1
720;233;154;197;land;false;mountain;1
721;191;204;205;land;true;forest;1
722;149;243;222;land;false;hills;1
723;192;128;208;land;true;desert;1
724;187;188;128;land;false;plains;1
725;203;226;107;land;false;hills;1
726;126;207;216;land;false;plains;1
727;251;226;187;land;true;forest;1
728;152;236;122;land;false;forest;1
729;150;183;223;land;false;plains;1
730;171;243;202;land;false;plains;1
731;130;196;217;land;false;urban;1
732;189;179;215;land;false;plains;1
733;243;243;96;land;false;hills;1
734;151;245;125;land;false;marsh;1
735;205;240;207;land;false;plains;1
736;187;148;189;land;false;plains;1
737;183;207;215;land;false;hills;1
738;133;182;191;land;false;mountain;1
739;113;219;219;land;false;forest;1
740;248;199;62;land;false;plains;1
741;251;122;221;land;false;hills;1
742;232;205;219;land;false;hills;1
743;237;242;200;land;false;hills;1
744;230;225;120;land;true;plains;1
745;246;177;230;land;false;desert;1
746;122;185;229;land;false;desert;1
747;142;171;215;land;false;plains;1
748;254;209;108;land;false;plains;1
749;171;218;131;land;false;plains;1
750;149;208;147;land;false;hills;1
751;240;93;205;land;false;forest;1
752;204;235;77;land;false;forest;1
753;237;177;195;land;false;hills;1
754;223;147;145;land;true;plains;1
755;230;204;160;land;false;hills;1
756;177;220;202;land;false;plains;1
757;206;132;178;land;false;plains;1
758;243;123;215;land;false;mountain;1
759;240;211;153;land;false;hills;1
760;152;241;221;land;false;hills;1
761;241;162;140;land;true;plains;1
762;223;244;192;land;true;jungle;1
763;144;227;247;land;false;mountain;1
764;224;119;231;land;false;hills;1
765;210;234;102;land;false;desert;1
766;158;254;107;land;false;forest;1
767;253;132;228;land;false;mountain;1
768;224;173;122;land;true;plains;1
769;200;172;214;land;false;hills;1
770;253;140;134;land;true;plains;1
771;241;224;204;land;false;mountain;1
772;98;241;198;land;false;mountain;1
773;141;220;210;land;false;mountain;1
774;173;219;215;land;false;hills;1
775;148;253;199;land;false;forest;1
776;237;243;98;land;false;forest;1
777;164;211;240;land;true;plains;1
778;147;123;249;land;false;plains;1
779;208;247;82;land;false;hills;1
780;190;183;140;land;false;plains;1
781;197;243;118;land;false;forest;1
782;225;217;194;land;true;plains;1
783;201;134;239;land;false;plains;1
784;239;168;113;land;false;plains;1
785;237;71;236;land;false;plains;1
786;211;217;151;land;true;jungle;1
787;157;168;209;land;false;plains;1
788;235;201;185;land;false;plains;1
789;174;76;251;land;false;plains;1
790;143;165;237;land;false;hills;1
791;89;223;220;land;true;plains;1
792;244;189;247;land;false;plains;1
793;254;104;242;land;true;jungle;1
794;122;224;171;land;false;plains;1
795;153;127;240;land;false;plains;1
796;108;190;233;land;false;plains;1
797;214;180;199;land;true;plains;1
798;187;90;244;land;false;plains;1
799;245;96;181;land;false;forest;1
800;243;214;125;land;false;hills;1
801;204;141;171;land;false;plains;1
802;226;232;227;land;false;mountain;1
803;232;180;192;land;false;plains;1
804;147;215;250;land;false;hills;1
805;198;247;228;land;false;hills;1
806;223;145;144;land;false;forest;1
807;244;149;252;land;false;plains;1
808;239;154;154;land;false;plains;1
809;46;221;236;land;false;plains;1
810;189;232;210;land;false;plains;1
811;240;83;247;land;false;plains;1
812;96;244;172;land;false;plains;1
813;243;210;172;land;true;plains;1
814;233;47;254;land;false;plains;1
815;119;175;232;land;false;forest;1
816;227;140;249;land;false;forest;1
